date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2003-08-04T00:00:00.000Z,21.21,21.5,20.28,20.53,4109200,0.3180489761,0.3223975948,0.3041034057,0.3078522149,230115430,0.0,1.0
2003-08-05T00:00:00.000Z,20.38,21.4,20.1,21.35,4454300,0.3056029294,0.3208980711,0.301404263,0.3201483092,249441049,0.0,1.0
2003-08-06T00:00:00.000Z,19.63,20.17,19.5,20.06,4383300,0.2943565016,0.3024539296,0.2924071208,0.3008044535,245465045,0.0,1.0
2003-08-07T00:00:00.000Z,19.93,20.09,19.42,19.73,3113900,0.2988550727,0.3012543107,0.2912075019,0.2958560253,174378574,0.0,1.0
2003-08-08T00:00:00.000Z,19.64,20.13,19.6,20.11,2458200,0.294506454,0.3018541201,0.2939066445,0.3015542154,137659337,0.0,1.0
2003-08-11T00:00:00.000Z,19.66,19.93,19.51,19.82,2450500,0.2948063588,0.2988550727,0.2925570732,0.2972055967,137228137,0.0,1.0
2003-08-12T00:00:00.000Z,19.7,19.8,19.46,19.76,2936400,0.2954061682,0.2969056919,0.2918073114,0.2963058825,164438564,0.0,1.0
2003-08-13T00:00:00.000Z,20.18,20.34,19.58,19.86,5073200,0.302603882,0.3050031199,0.2936067398,0.2978054062,284099484,0.0,1.0
2003-08-14T00:00:00.000Z,19.97,20.33,19.94,20.21,3442500,0.2994548822,0.3048531675,0.2990050251,0.3030537391,192780192,0.0,1.0
2003-08-15T00:00:00.000Z,19.71,20.07,19.66,20.02,2247600,0.2955561206,0.3009544059,0.2948063588,0.3002046441,125865725,0.0,1.0
2003-08-18T00:00:00.000Z,20.34,20.41,19.72,19.86,3442400,0.3050031199,0.3060527865,0.295706073,0.2978054062,192774592,0.0,1.0
2003-08-19T00:00:00.000Z,20.32,20.45,20.0,20.37,2387300,0.3047032152,0.306652596,0.2999047393,0.305452977,133688933,0.0,1.0
2003-08-20T00:00:00.000Z,21.01,21.27,20.14,20.18,4878800,0.3150499287,0.3189486903,0.3020040725,0.302603882,273213073,0.0,1.0
2003-08-21T00:00:00.000Z,21.68,21.707,20.95,21.03,4559400,0.3250967374,0.3255016088,0.3141502144,0.3153498334,255326655,0.0,1.0
2003-08-22T00:00:00.000Z,20.88,22.0,20.636,21.81,4469000,0.3131005479,0.3298952133,0.30944171,0.3270461182,250264250,0.0,1.0
2003-08-25T00:00:00.000Z,20.86,20.91,20.49,20.78,2460400,0.3128006431,0.313550405,0.3072524054,0.3116010242,137782537,0.0,1.0
2003-08-26T00:00:00.000Z,21.05,21.07,20.35,20.75,2945700,0.3156497381,0.3159496429,0.3051530723,0.3111511671,164959364,0.0,1.0
2003-08-27T00:00:00.000Z,21.48,21.48,20.66,20.91,4030400,0.32209769,0.32209769,0.3098015957,0.313550405,225702625,0.0,1.0
2003-08-28T00:00:00.000Z,22.19,22.22,21.33,21.33,5707600,0.3327443083,0.3331941654,0.3198484045,0.3198484045,319625919,0.0,1.0
2003-08-29T00:00:00.000Z,22.61,22.85,22.049,22.2,4699200,0.3390423078,0.3426411647,0.3306299799,0.3328942607,263155463,0.0,1.0
2003-09-02T00:00:00.000Z,22.85,22.9,22.4,22.66,4323800,0.3426411647,0.3433909265,0.335893308,0.3397920697,242133042,0.0,1.0
2003-09-03T00:00:00.000Z,22.95,23.32,22.76,22.8,4800500,0.3441406884,0.3496889261,0.3412915934,0.3418914028,268828268,0.0,1.0
2003-09-04T00:00:00.000Z,22.83,23.25,22.77,23.16,3567500,0.3423412599,0.3486392595,0.3414415457,0.3472896881,199780199,0.0,1.0
2003-09-05T00:00:00.000Z,22.5,23.15,22.41,22.73,4288100,0.3373928317,0.3471397358,0.3360432604,0.3408417362,240133840,0.0,1.0
2003-09-08T00:00:00.000Z,22.74,22.79,22.47,22.48,2986500,0.3409916886,0.3417414505,0.3369429746,0.337092927,167244167,0.0,1.0
2003-09-09T00:00:00.000Z,22.37,22.67,22.12,22.53,3220900,0.3354434509,0.339942022,0.3316946417,0.3378426889,180370580,0.0,1.0
2003-09-10T00:00:00.000Z,22.18,22.61,22.11,22.25,4015900,0.3325943559,0.3390423078,0.3315446893,0.3336440225,224890624,0.0,1.0
2003-09-11T00:00:00.000Z,22.56,22.79,22.1,22.25,3815800,0.338292546,0.3417414505,0.331394737,0.3336440225,213685013,0.0,1.0
2003-09-12T00:00:00.000Z,23.1,23.14,22.31,22.47,3214100,0.3463899739,0.3469897834,0.3345437367,0.3369429746,179989779,0.0,1.0
2003-09-15T00:00:00.000Z,22.21,22.9,22.12,22.81,4050800,0.333044213,0.3433909265,0.3316946417,0.3420413552,226845026,0.0,1.0
2003-09-16T00:00:00.000Z,22.36,22.695,22.2,22.21,4803700,0.3352934986,0.340316903,0.3328942607,0.333044213,269007469,0.0,1.0
2003-09-17T00:00:00.000Z,22.12,22.38,21.855,22.37,5167800,0.3316946417,0.3355934033,0.3277209039,0.3354434509,289397089,0.0,1.0
2003-09-18T00:00:00.000Z,22.88,22.99,21.95,22.1,4516200,0.3430910218,0.3447404979,0.3291454514,0.331394737,252907452,0.0,1.0
2003-09-19T00:00:00.000Z,22.58,23.05,22.43,22.88,3677800,0.3385924507,0.3456402121,0.3363431652,0.3430910218,205957005,0.0,1.0
2003-09-22T00:00:00.000Z,22.08,22.5,21.92,22.18,3211100,0.3310948322,0.3373928317,0.3286955943,0.3325943559,179821779,0.0,1.0
2003-09-23T00:00:00.000Z,22.43,22.46,21.88,22.02,2365200,0.3363431652,0.3367930223,0.3280957848,0.330195118,132451332,0.0,1.0
2003-09-24T00:00:00.000Z,21.32,22.31,21.0824,22.21,5380100,0.3196984521,0.3345437367,0.3161355838,0.333044213,301285901,0.0,1.0
2003-09-25T00:00:00.000Z,20.43,21.37,20.25,21.34,10256800,0.3063526912,0.320448214,0.3036535486,0.3199983569,574381374,0.0,1.0
2003-09-26T00:00:00.000Z,20.69,21.42,20.149,20.3,6200900,0.3102514528,0.3211979758,0.3021390296,0.3044033104,347250747,0.0,1.0
2003-09-29T00:00:00.000Z,21.3,21.67,20.65,21.49,6530400,0.3193985474,0.3249467851,0.3096516434,0.3222476424,365702765,0.0,1.0
2003-09-30T00:00:00.000Z,20.72,21.22,20.44,21.09,5096900,0.3107013099,0.3181989284,0.3065026436,0.3162495476,285426685,0.0,1.0
2003-10-01T00:00:00.000Z,20.79,21.1,20.19,20.75,4216300,0.3117509765,0.3163995,0.3027538343,0.3111511671,236113036,0.0,1.0
2003-10-02T00:00:00.000Z,20.57,20.8,20.28,20.8,3643900,0.3084520244,0.3119009289,0.3041034057,0.3119009289,204058604,0.0,1.0
2003-10-03T00:00:00.000Z,21.69,21.86,20.88,20.99,5350000,0.3252466898,0.3277958801,0.3131005479,0.3147500239,299600299,0.0,1.0
2003-10-06T00:00:00.000Z,22.29,22.33,21.58,21.67,4791600,0.334243832,0.3348436415,0.3235972137,0.3249467851,268329868,0.0,1.0
2003-10-07T00:00:00.000Z,23.22,23.41,21.91,22.05,7467400,0.3481894024,0.3510384974,0.3285456419,0.3306449751,418174818,0.0,1.0
2003-10-08T00:00:00.000Z,23.06,23.54,22.73,23.25,7654800,0.3457901644,0.3529878782,0.3408417362,0.3486392595,428669228,0.0,1.0
2003-10-09T00:00:00.000Z,23.45,23.67,22.79,23.3,6209800,0.3516383069,0.354937259,0.3417414505,0.3493890213,347749147,0.0,1.0
2003-10-10T00:00:00.000Z,23.68,23.81,23.37,23.5,3122100,0.3550872114,0.3570365922,0.3504386879,0.3523880687,174837774,0.0,1.0
2003-10-13T00:00:00.000Z,24.35,24.41,23.72,23.73,4997600,0.3651340201,0.3660337343,0.3556870208,0.3558369732,279865879,0.0,1.0
2003-10-14T00:00:00.000Z,24.55,24.74,24.188,24.32,4918200,0.3681330675,0.3709821625,0.3627047917,0.364684163,275419475,0.0,1.0
2003-10-15T00:00:00.000Z,24.82,25.011,24.581,24.85,10894700,0.3721817815,0.3750458718,0.3685979199,0.3726316386,610103810,0.0,1.0
2003-10-16T00:00:00.000Z,23.25,23.84,22.41,23.8,17422900,0.3486392595,0.3574864493,0.3360432604,0.3568866398,975683375,0.0,1.0
2003-10-17T00:00:00.000Z,22.75,23.49,22.43,23.38,6425200,0.341141641,0.3522381163,0.3363431652,0.3505886403,359811559,0.0,1.0
2003-10-20T00:00:00.000Z,23.22,23.34,22.38,22.6,4984500,0.3481894024,0.3499888308,0.3355934033,0.3388923554,279132279,0.0,1.0
2003-10-21T00:00:00.000Z,23.18,23.4,22.75,23.31,3151100,0.3475895929,0.350888545,0.341141641,0.3495389737,176461776,0.0,1.0
2003-10-22T00:00:00.000Z,22.76,23.2,22.68,22.94,2885700,0.3412915934,0.3478894976,0.3400919744,0.343990736,161599361,0.0,1.0
2003-10-23T00:00:00.000Z,22.99,23.15,22.59,22.73,2950200,0.3447404979,0.3471397358,0.3387424031,0.3408417362,165211365,0.0,1.0
2003-10-24T00:00:00.000Z,22.6,22.85,22.23,22.56,3926000,0.3388923554,0.3426411647,0.3333441178,0.338292546,219856219,0.0,1.0
2003-10-27T00:00:00.000Z,22.6,22.89,22.49,22.75,2893100,0.3388923554,0.3432409742,0.3372428794,0.341141641,162013762,0.0,1.0
2003-10-28T00:00:00.000Z,23.72,23.77,22.4,22.56,4494900,0.3556870208,0.3564367827,0.335893308,0.338292546,251714651,0.0,1.0
2003-10-29T00:00:00.000Z,23.69,23.9,23.34,23.51,4769300,0.3552371637,0.3583861635,0.3499888308,0.3525380211,267081067,0.0,1.0
2003-10-30T00:00:00.000Z,23.09,24.0,22.87,23.99,4652800,0.3462400216,0.3598856872,0.3429410694,0.3597357348,260557060,0.0,1.0
2003-10-31T00:00:00.000Z,22.89,23.35,22.78,23.3,3895600,0.3432409742,0.3501387832,0.3415914981,0.3493890213,218153818,0.0,1.0
2003-11-03T00:00:00.000Z,23.15,23.3,22.78,22.83,5407900,0.3471397358,0.3493890213,0.3415914981,0.3423412599,302842702,0.0,1.0
2003-11-04T00:00:00.000Z,22.91,23.1,22.59,23.07,4450600,0.3435408789,0.3463899739,0.3387424031,0.3459401168,249233849,0.0,1.0
2003-11-05T00:00:00.000Z,23.03,23.13,22.47,22.82,5758400,0.3453403073,0.346839831,0.3369429746,0.3421913076,322470722,0.0,1.0
2003-11-06T00:00:00.000Z,23.12,23.15,22.65,22.91,7090600,0.3466898787,0.3471397358,0.3396421173,0.3435408789,397073997,0.0,1.0
2003-11-07T00:00:00.000Z,22.5,23.24,22.45,23.19,3752600,0.3373928317,0.3484893071,0.3366430699,0.3477395452,210145810,0.0,1.0
2003-11-10T00:00:00.000Z,21.9,22.65,21.84,22.45,4183500,0.3283956896,0.3396421173,0.3274959753,0.3366430699,234276234,0.0,1.0
2003-11-11T00:00:00.000Z,21.54,22.02,21.48,21.9,3840600,0.3229974043,0.330195118,0.32209769,0.3283956896,215073815,0.0,1.0
2003-11-12T00:00:00.000Z,22.33,22.72,21.48,21.48,5357200,0.3348436415,0.3406917839,0.32209769,0.32209769,300003500,0.0,1.0
2003-11-13T00:00:00.000Z,22.42,22.56,21.92,22.07,3799500,0.3361932128,0.338292546,0.3286955943,0.3309448798,212772212,0.0,1.0
2003-11-14T00:00:00.000Z,21.46,22.61,21.28,22.48,4233000,0.3217977853,0.3390423078,0.3190986426,0.337092927,237048237,0.0,1.0
2003-11-17T00:00:00.000Z,21.13,21.37,20.95,21.35,4076000,0.3168493571,0.320448214,0.3141502144,0.3201483092,228256228,0.0,1.0
2003-11-18T00:00:00.000Z,20.41,21.34,20.35,21.21,4771300,0.3060527865,0.3199983569,0.3051530723,0.3180489761,267193067,0.0,1.0
2003-11-19T00:00:00.000Z,20.4199,20.65,20.26,20.56,6153300,0.3062012393,0.3096516434,0.3038035009,0.308302072,344585144,0.0,1.0
2003-11-20T00:00:00.000Z,20.375,21.08,20.1,20.1,4278400,0.3055279532,0.3160995953,0.301404263,0.301404263,239590639,0.0,1.0
2003-11-21T00:00:00.000Z,20.28,20.58,19.85,20.34,4318500,0.3041034057,0.3086019768,0.2976554538,0.3050031199,241836241,0.0,1.0
2003-11-24T00:00:00.000Z,21.15,21.27,20.45,20.5,6818300,0.3171492618,0.3189486903,0.306652596,0.3074023578,381825181,0.0,1.0
2003-11-25T00:00:00.000Z,20.68,21.25,20.614,21.23,4797400,0.3101015005,0.3186487855,0.3091118148,0.3183488808,268654668,0.0,1.0
2003-11-26T00:00:00.000Z,20.72,21.15,20.249,20.89,4377300,0.3107013099,0.3171492618,0.3036385533,0.3132505002,245129045,0.0,1.0
2003-11-28T00:00:00.000Z,20.91,21.07,20.52,20.78,1358900,0.313550405,0.3159496429,0.3077022625,0.3116010242,76098476,0.0,1.0
2003-12-01T00:00:00.000Z,21.71,21.85,21.0,21.04,6456000,0.3255465945,0.3276459277,0.3148999763,0.3154997858,361536361,0.0,1.0
2003-12-02T00:00:00.000Z,21.54,21.9,21.41,21.6,3666000,0.3229974043,0.3283956896,0.3210480234,0.3238971185,205296205,0.0,1.0
2003-12-03T00:00:00.000Z,21.03,21.84,20.96,21.54,3416000,0.3153498334,0.3274959753,0.3143001668,0.3229974043,191296191,0.0,1.0
2003-12-04T00:00:00.000Z,21.15,21.17,20.77,20.94,3177500,0.3171492618,0.3174491666,0.3114510718,0.3140002621,177940177,0.0,1.0
2003-12-05T00:00:00.000Z,20.85,21.15,20.73,20.9,3324600,0.3126506907,0.3171492618,0.3108512623,0.3134004526,186177786,0.0,1.0
2003-12-08T00:00:00.000Z,21.05,21.08,20.41,20.78,2647100,0.3156497381,0.3160995953,0.3060527865,0.3116010242,148237748,0.0,1.0
2003-12-09T00:00:00.000Z,20.45,21.25,20.4,21.17,2413300,0.306652596,0.3186487855,0.3059028341,0.3174491666,135144935,0.0,1.0
2003-12-10T00:00:00.000Z,20.38,20.61,19.96,20.45,4845300,0.3056029294,0.3090518339,0.2993049298,0.306652596,271337071,0.0,1.0
2003-12-11T00:00:00.000Z,21.21,21.34,20.21,20.25,3270300,0.3180489761,0.3199983569,0.3030537391,0.3036535486,183136983,0.0,1.0
2003-12-12T00:00:00.000Z,20.89,21.32,20.7,21.32,3440600,0.3132505002,0.3196984521,0.3104014052,0.3196984521,192673792,0.0,1.0
2003-12-15T00:00:00.000Z,20.17,21.49,20.07,21.49,6944800,0.3024539296,0.3222476424,0.3009544059,0.3222476424,388909188,0.0,1.0
2003-12-16T00:00:00.000Z,20.12,20.49,20.01,20.19,6677800,0.3017041678,0.3072524054,0.3000546917,0.3027538343,373957173,0.0,1.0
2003-12-17T00:00:00.000Z,19.88,20.13,19.79,20.08,4897500,0.2981053109,0.3018541201,0.2967557396,0.3011043583,274260274,0.0,1.0
2003-12-18T00:00:00.000Z,20.04,20.18,19.9,19.9,5909200,0.3005045488,0.302603882,0.2984052156,0.2984052156,330915530,0.0,1.0
2003-12-19T00:00:00.000Z,19.7,20.42,19.62,20.19,8099300,0.2954061682,0.3062027389,0.2942065493,0.3027538343,453561253,0.0,1.0
2003-12-22T00:00:00.000Z,19.85,19.89,19.25,19.65,6733300,0.2976554538,0.2982552633,0.2886583116,0.2946564064,377065177,0.0,1.0
2003-12-23T00:00:00.000Z,19.81,19.95,19.6,19.94,5508900,0.2970556443,0.2991549775,0.2939066445,0.2990050251,308498708,0.0,1.0
2003-12-24T00:00:00.000Z,20.41,20.59,19.65,19.72,3169200,0.3060527865,0.3087519291,0.2946564064,0.295706073,177475377,0.0,1.0
2003-12-26T00:00:00.000Z,20.78,20.91,20.34,20.35,1851700,0.3116010242,0.313550405,0.3050031199,0.3051530723,103695303,0.0,1.0
2003-12-29T00:00:00.000Z,21.15,21.16,20.86,20.91,4168900,0.3171492618,0.3172992142,0.3128006431,0.313550405,233458633,0.0,1.0
2003-12-30T00:00:00.000Z,21.28,21.5,21.15,21.18,3658100,0.3190986426,0.3223975948,0.3171492618,0.3175991189,204853804,0.0,1.0
2003-12-31T00:00:00.000Z,21.37,21.53,21.18,21.35,3115200,0.320448214,0.3228474519,0.3175991189,0.3201483092,174451374,0.0,1.0
2004-01-02T00:00:00.000Z,21.28,21.75,21.18,21.55,2582900,0.3190986426,0.326146404,0.3175991189,0.3231473566,144642544,0.0,1.0
2004-01-05T00:00:00.000Z,22.17,22.39,21.42,21.42,7053900,0.3324444035,0.3357433557,0.3211979758,0.3211979758,395018795,0.0,1.0
2004-01-06T00:00:00.000Z,22.09,22.42,21.71,22.25,9095500,0.3312447846,0.3361932128,0.3255465945,0.3336440225,509348509,0.0,1.0
2004-01-07T00:00:00.000Z,22.59,22.83,21.93,22.1,10479900,0.3387424031,0.3423412599,0.3288455467,0.331394737,586874986,0.0,1.0
2004-01-08T00:00:00.000Z,23.36,23.73,22.65,22.84,8219700,0.3502887355,0.3558369732,0.3396421173,0.3424912123,460303660,0.0,1.0
2004-01-09T00:00:00.000Z,23.0,24.13,22.79,23.23,7633200,0.3448904502,0.361835068,0.3417414505,0.3483393547,427459627,0.0,1.0
2004-01-12T00:00:00.000Z,23.73,24.0,23.1,23.16,8706200,0.3558369732,0.3598856872,0.3463899739,0.3472896881,487547687,0.0,1.0
2004-01-13T00:00:00.000Z,24.12,24.84,23.86,24.7,12125300,0.3616851156,0.3724816862,0.357786354,0.3703823531,679017479,0.0,1.0
2004-01-14T00:00:00.000Z,24.2,24.54,23.777,24.4,11072200,0.3628847346,0.3679831152,0.3565417493,0.365883782,620043820,0.0,1.0
2004-01-15T00:00:00.000Z,22.85,23.4,22.5,22.94,18182300,0.3426411647,0.350888545,0.3373928317,0.343990736,1018209818,0.0,1.0
2004-01-16T00:00:00.000Z,22.72,23.04,22.61,22.996,6657500,0.3406917839,0.3454902597,0.3390423078,0.3448304693,372820372,0.0,1.0
2004-01-20T00:00:00.000Z,22.73,22.8,22.25,22.67,5641900,0.3408417362,0.3418914028,0.3336440225,0.339942022,315946715,0.0,1.0
2004-01-21T00:00:00.000Z,22.61,22.97,22.43,22.7,4047500,0.3390423078,0.3444405931,0.3363431652,0.3403918791,226660226,0.0,1.0
2004-01-22T00:00:00.000Z,22.18,22.833,22.18,22.56,3660800,0.3325943559,0.3423862457,0.3325943559,0.338292546,205005005,0.0,1.0
2004-01-23T00:00:00.000Z,22.56,22.7398,22.25,22.25,4056600,0.338292546,0.3409886896,0.3336440225,0.3336440225,227169827,0.0,1.0
2004-01-26T00:00:00.000Z,23.01,23.06,22.43,22.46,4844100,0.3450404026,0.3457901644,0.3363431652,0.3367930223,271269871,0.0,1.0
2004-01-27T00:00:00.000Z,23.07,23.25,22.798,23.03,5483400,0.3459401168,0.3486392595,0.3418614124,0.3453403073,307070707,0.0,1.0
2004-01-28T00:00:00.000Z,22.52,23.38,22.41,22.84,4917900,0.3376927365,0.3505886403,0.3360432604,0.3424912123,275402675,0.0,1.0
2004-01-29T00:00:00.000Z,22.68,22.8,22.19,22.63,3798200,0.3400919744,0.3418914028,0.3327443083,0.3393422125,212699412,0.0,1.0
2004-01-30T00:00:00.000Z,22.56,22.87,22.42,22.74,3308900,0.338292546,0.3429410694,0.3361932128,0.3409916886,185298585,0.0,1.0
2004-02-02T00:00:00.000Z,22.32,22.81,22.08,22.46,5132700,0.3346936891,0.3420413552,0.3310948322,0.3367930223,287431487,0.0,1.0
2004-02-03T00:00:00.000Z,22.26,22.4,22.0,22.3,3228800,0.3337939749,0.335893308,0.3298952133,0.3343937843,180812980,0.0,1.0
2004-02-04T00:00:00.000Z,21.79,22.09,21.7,22.0,5456300,0.3267462135,0.3312447846,0.3253966422,0.3298952133,305553105,0.0,1.0
2004-02-05T00:00:00.000Z,22.42,22.91,21.81,21.82,6300800,0.3361932128,0.3435408789,0.3270461182,0.3271960706,352845152,0.0,1.0
2004-02-06T00:00:00.000Z,22.71,22.89,22.4,22.45,3452500,0.3405418315,0.3432409742,0.335893308,0.3366430699,193340193,0.0,1.0
2004-02-09T00:00:00.000Z,22.667,22.86,22.5,22.62,3361800,0.3398970363,0.3427911171,0.3373928317,0.3391922602,188260988,0.0,1.0
2004-02-10T00:00:00.000Z,22.98,23.12,22.44,22.62,4559700,0.3445905455,0.3466898787,0.3364931175,0.3391922602,255343455,0.0,1.0
2004-02-11T00:00:00.000Z,23.8,23.87,23.05,23.09,6224000,0.3568866398,0.3579363064,0.3456402121,0.3462400216,348544348,0.0,1.0
2004-02-12T00:00:00.000Z,23.73,23.99,23.6,23.67,3285500,0.3558369732,0.3597357348,0.3538875924,0.354937259,183988183,0.0,1.0
2004-02-13T00:00:00.000Z,23.0,24.1,22.83,23.85,5642500,0.3448904502,0.3613852109,0.3423412599,0.3576364016,315980315,0.0,1.0
2004-02-17T00:00:00.000Z,23.16,23.49,23.1,23.1,3052800,0.3472896881,0.3522381163,0.3463899739,0.3463899739,170956970,0.0,1.0
2004-02-18T00:00:00.000Z,23.26,23.44,23.05,23.18,2529200,0.3487892118,0.3514883545,0.3456402121,0.3475895929,141635341,0.0,1.0
2004-02-19T00:00:00.000Z,22.47,23.64,22.41,23.31,5769300,0.3369429746,0.3544874019,0.3360432604,0.3495389737,323081123,0.0,1.0
2004-02-20T00:00:00.000Z,22.4,22.51,22.21,22.5,4957200,0.335893308,0.3375427841,0.333044213,0.3373928317,277603477,0.0,1.0
2004-02-23T00:00:00.000Z,22.19,22.46,21.8899,22.45,3465700,0.3327443083,0.3367930223,0.3282442377,0.3366430699,194079394,0.0,1.0
2004-02-24T00:00:00.000Z,22.36,22.74,22.0,22.14,4626000,0.3352934986,0.3409916886,0.3298952133,0.3319945464,259056259,0.0,1.0
2004-02-25T00:00:00.000Z,22.81,22.9,22.21,22.22,4933500,0.3420413552,0.3433909265,0.333044213,0.3331941654,276276276,0.0,1.0
2004-02-26T00:00:00.000Z,23.04,23.18,22.8,22.84,3543000,0.3454902597,0.3475895929,0.3418914028,0.3424912123,198408198,0.0,1.0
2004-02-27T00:00:00.000Z,23.92,24.02,22.95,22.96,8372100,0.3586860682,0.3601855919,0.3441406884,0.3442906407,468838068,0.0,1.0
2004-03-01T00:00:00.000Z,24.02,24.3,23.87,24.09,5744300,0.3601855919,0.3643842583,0.3579363064,0.3612352585,321681121,0.0,1.0
2004-03-02T00:00:00.000Z,23.81,24.1,23.77,24.0,4583700,0.3570365922,0.3613852109,0.3564367827,0.3598856872,256687456,0.0,1.0
2004-03-03T00:00:00.000Z,23.92,24.19,23.6,23.6,4020200,0.3586860682,0.3627347822,0.3538875924,0.3538875924,225131425,0.0,1.0
2004-03-04T00:00:00.000Z,25.16,25.22,23.91,23.96,11789700,0.3772801621,0.3781798763,0.3585361159,0.3592858777,660223860,0.0,1.0
2004-03-05T00:00:00.000Z,26.74,27.49,24.9,24.95,27510700,0.4009726365,0.4122190642,0.3733814005,0.3741311623,1540600740,0.0,1.0
2004-03-08T00:00:00.000Z,26.0,26.79,25.8,26.79,9337000,0.3898761611,0.4017223983,0.3868771137,0.4017223983,522872522,0.0,1.0
2004-03-09T00:00:00.000Z,27.1,27.23,25.75,25.9,11042200,0.4063709218,0.4083203026,0.3861273519,0.3883766374,618363818,0.0,1.0
2004-03-10T00:00:00.000Z,27.68,28.14,26.94,26.99,17981500,0.4150681592,0.4219659682,0.4039716839,0.4047214457,1006965006,0.0,1.0
2004-03-11T00:00:00.000Z,27.15,28.04,27.09,27.26,10640200,0.4071206836,0.4204664445,0.4062209694,0.4087701597,595851795,0.0,1.0
2004-03-12T00:00:00.000Z,27.56,27.78,27.17,27.32,5879000,0.4132687308,0.4165676829,0.4074205884,0.4096698739,329224329,0.0,1.0
2004-03-15T00:00:00.000Z,26.45,27.35,26.26,27.03,8602100,0.3966240178,0.410119731,0.3937749227,0.4053212552,481718081,0.0,1.0
2004-03-16T00:00:00.000Z,25.82,26.61,25.39,26.55,10811300,0.3871770185,0.3990232557,0.3807290666,0.3981235415,605433405,0.0,1.0
2004-03-17T00:00:00.000Z,26.19,26.38,25.78,25.96,7347000,0.3927252561,0.3955743512,0.386577209,0.3892763516,411432411,0.0,1.0
2004-03-18T00:00:00.000Z,25.67,26.06,25.59,25.94,5733600,0.3849277329,0.3907758753,0.383728114,0.3889764469,321081921,0.0,1.0
2004-03-19T00:00:00.000Z,25.86,26.94,25.54,25.7,7296000,0.3877768279,0.4039716839,0.3829783521,0.38537759,408576408,0.0,1.0
2004-03-22T00:00:00.000Z,25.86,26.17,25.25,25.37,7482700,0.3877768279,0.3924253514,0.3786297334,0.3804291618,419031619,0.0,1.0
2004-03-23T00:00:00.000Z,25.29,26.0,25.22,25.92,6884200,0.3792295429,0.3898761611,0.3781798763,0.3886765422,385515585,0.0,1.0
2004-03-24T00:00:00.000Z,25.5,25.75,25.27,25.3,7646700,0.3823785426,0.3861273519,0.3789296381,0.3793794952,428215628,0.0,1.0
2004-03-25T00:00:00.000Z,26.87,26.91,25.89,26.1,10115100,0.4029220173,0.4035218268,0.3882266851,0.3913756848,566446166,0.0,1.0
2004-03-26T00:00:00.000Z,27.04,27.36,26.91,26.91,7498100,0.4054712076,0.4102696834,0.4035218268,0.4035218268,419894019,0.0,1.0
2004-03-29T00:00:00.000Z,27.91,27.99,27.2,27.4,6263000,0.4185170637,0.4197166827,0.4078704455,0.4108694929,350728350,0.0,1.0
2004-03-30T00:00:00.000Z,27.92,27.95,27.34,27.86,6422800,0.4186670161,0.4191168732,0.4099697787,0.4177673019,359677159,0.0,1.0
2004-03-31T00:00:00.000Z,27.04,27.98,26.95,27.86,6978100,0.4054712076,0.4195667303,0.4041216362,0.4177673019,390773990,0.0,1.0
2004-04-01T00:00:00.000Z,27.11,27.27,26.62,26.9,5684500,0.4065208742,0.4089201121,0.399173208,0.4033718744,318332318,0.0,1.0
2004-04-02T00:00:00.000Z,27.5,27.93,27.23,27.74,4901400,0.4123690166,0.4188169685,0.4083203026,0.4159678734,274478674,0.0,1.0
2004-04-05T00:00:00.000Z,28.32,28.37,27.44,27.48,6887000,0.4246651109,0.4254148727,0.4114693024,0.4120691118,385672385,0.0,1.0
2004-04-06T00:00:00.000Z,27.83,28.15,27.43,27.74,4607000,0.4173174448,0.4221159206,0.41131935,0.4159678734,257992257,0.0,1.0
2004-04-07T00:00:00.000Z,27.31,27.7,26.92,27.62,4555700,0.4095199216,0.415368064,0.4036717791,0.414168445,255119455,0.0,1.0
2004-04-08T00:00:00.000Z,27.53,28.0,27.2,27.9,4302100,0.4128188737,0.4198666351,0.4078704455,0.4183671114,240917840,0.0,1.0
2004-04-12T00:00:00.000Z,28.04,28.1,27.49,27.5,4116800,0.4204664445,0.4213661588,0.4122190642,0.4123690166,230541030,0.0,1.0
2004-04-13T00:00:00.000Z,26.93,28.03,26.84,28.0,7792800,0.4038217315,0.4203164922,0.4024721602,0.4198666351,436397236,0.0,1.0
2004-04-14T00:00:00.000Z,26.64,27.07,26.31,26.74,11423800,0.3994731128,0.4059210647,0.3945246846,0.4009726365,639733439,0.0,1.0
2004-04-15T00:00:00.000Z,29.3,29.58,28.16,29.0,31454400,0.4393604431,0.4435591095,0.422265873,0.434861872,1761448161,0.0,1.0
2004-04-16T00:00:00.000Z,29.18,29.31,28.5,29.07,7195200,0.4375610147,0.4395103955,0.4273642535,0.4359115386,402931602,0.0,1.0
2004-04-19T00:00:00.000Z,28.35,28.75,27.83,28.12,12720600,0.425114968,0.4311130628,0.4173174448,0.4216660635,712354312,0.0,1.0
2004-04-20T00:00:00.000Z,27.73,28.41,27.56,28.21,6330700,0.4158179211,0.4260146822,0.4132687308,0.4230156348,354519554,0.0,1.0
2004-04-21T00:00:00.000Z,27.73,28.12,27.37,27.6,5819200,0.4158179211,0.4216660635,0.4104196358,0.4138685403,325875525,0.0,1.0
2004-04-22T00:00:00.000Z,27.78,28.18,27.11,27.56,6153300,0.4165676829,0.4225657777,0.4065208742,0.4132687308,344585144,0.0,1.0
